,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,multiplayer,singleplayer,viewconut,likecount,commentcount,videotitle,published,description
8096,8096,8096,8096,8098,Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,Activision,0.13,0.04,0.0,0.01,0.18,True,True,,,,,,
8097,8097,8097,8097,8099,Disney Friends,DS,2007.0,Simulation,Disney Interactive Studios,0.13,0.04,0.0,0.01,0.18,True,True,,,,,,
8098,8098,8098,8098,8100,Sesame Street: Elmo's Letter Adventure,N64,1999.0,Misc,NewKidCo,0.14,0.04,0.0,0.0,0.18,,,,,,,,
8099,8099,8099,8099,8101,Re-Volt,N64,1999.0,Racing,Acclaim Entertainment,0.14,0.04,0.0,0.0,0.18,True,True,,,,,,
8100,8100,8100,8100,8102,Gokujou Parodius,SNES,1994.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,True,True,,,,,,
8101,8101,8101,8101,8103,Hyperdimension Neptunia,PSV,2013.0,Role-Playing,Compile Heart,0.09,0.0,0.07,0.02,0.18,,,,,,,,
8102,8102,8102,8102,8104,Gauntlet: Dark Legacy,GC,2002.0,Action,Midway Games,0.14,0.04,0.0,0.0,0.18,True,True,,,,,,
8103,8103,8103,8103,8105,A.C.E.: Another Century's Episode 2,PS2,2006.0,Simulation,Banpresto,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8104,8104,8104,8104,8106,Guitar Hero Live,WiiU,2015.0,Misc,Activision,0.12,0.04,0.0,0.02,0.18,True,True,,,,,,
8105,8105,8105,8105,8107,Shadow The Hedgehog,XB,2005.0,Platform,Sega,0.13,0.04,0.0,0.01,0.18,,,,,,,,
8106,8106,8106,8106,8108,Ridge Racer Unbounded,PS3,2012.0,Racing,Namco Bandai Games,0.05,0.1,0.0,0.03,0.18,True,True,,,,,,
8107,8107,8107,8107,8109,Burnout Legends,DS,2005.0,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18,True,True,,,,,,
8108,8108,8108,8108,8110,Horrid Henry: Missions of Mischief,DS,2010.0,Adventure,SouthPeak Games,0.01,0.15,0.0,0.02,0.18,,,,,,,,
8109,8109,8109,8109,8111,Batman: Vengeance,GBA,2001.0,Adventure,Ubisoft,0.13,0.05,0.0,0.0,0.18,False,True,,,,,,
8110,8110,8110,8110,8112,Full Auto 2: Battlelines,PS3,2006.0,Racing,Sega,0.14,0.02,0.0,0.02,0.18,False,True,,,,,,
8111,8111,8111,8111,8113,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000.0,Sports,Sega,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8112,8112,8112,8112,8114,The Adventures of Cookie & Cream,PS2,2000.0,Puzzle,Empire Interactive,0.09,0.07,0.0,0.02,0.18,True,True,,,,,,
8113,8113,8113,8113,8115,Van Helsing,XB,2007.0,Action,Activision,0.13,0.04,0.0,0.01,0.18,,,,,,,,
8114,8114,8114,8114,8116,Aliens: Colonial Marines,PC,2013.0,Shooter,Sega,0.1,0.06,0.0,0.02,0.18,True,True,,,,,,
8115,8115,8115,8115,8117,Splatterhouse,X360,2010.0,Action,Namco Bandai Games,0.14,0.03,0.0,0.01,0.18,True,True,,,,,,
8116,8116,8116,8116,8118,MindJack,PS3,2011.0,Shooter,Square Enix,0.07,0.08,0.0,0.03,0.18,False,True,,,,,,
8117,8117,8117,8117,8119,Dark Souls II,PC,2014.0,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.02,0.18,True,True,,,,,,
8118,8118,8118,8118,8120,Daigasso! Band Brothers P,3DS,2013.0,Misc,Nintendo,0.0,0.0,0.18,0.0,0.18,True,True,,,,,,
8119,8119,8119,8119,8121,Gun,GC,2005.0,Shooter,Activision,0.14,0.04,0.0,0.0,0.18,,,,,,,,
8120,8120,8120,8120,8122,World of Outlaws: Sprint Cars,X360,2010.0,Racing,THQ,0.17,0.0,0.0,0.01,0.18,True,True,,,,,,
8121,8121,8121,8121,8123,Marvel Super Hero Squad: Comic Combat,X360,2011.0,Action,THQ,0.13,0.04,0.0,0.01,0.18,False,True,,,,,,
8122,8122,8122,8122,8124,SingStar Motown,PS3,2009.0,Misc,Sony Computer Entertainment,0.0,0.16,0.0,0.02,0.18,,,,,,,,
8123,8123,8123,8123,8125,Cabela's Legendary Adventures,Wii,2008.0,Sports,Activision,0.17,0.0,0.0,0.01,0.18,,,,,,,,
8124,8124,8124,8124,8126,F1 Challenge,SAT,1994.0,Racing,Sega,0.0,0.0,0.18,0.0,0.18,True,True,,,,,,
8125,8125,8125,8125,8127,Transformers: Dark of the Moon,Wii,2011.0,Action,Activision,0.1,0.07,0.0,0.02,0.18,,,,,,,,
8126,8126,8126,8126,8128,Shadow Madness,PS,1999.0,Action,Crave Entertainment,0.1,0.07,0.0,0.01,0.18,False,True,,,,,,
8127,8127,8127,8127,8129,Tom Clancy's Ghost Recon: Future Soldier,PC,2012.0,Shooter,Ubisoft,0.05,0.1,0.0,0.03,0.18,True,True,,,,,,
8128,8128,8128,8128,8130,Tiger Woods PGA Tour 2004,GBA,2003.0,Sports,Electronic Arts,0.13,0.05,0.0,0.0,0.18,True,True,,,,,,
8129,8129,8129,8129,8131,Aliens: Infestation,DS,2011.0,Action,Sega,0.1,0.06,0.0,0.02,0.18,False,True,,,,,,
8130,8130,8130,8130,8132,Brink,PC,2011.0,Shooter,Bethesda Softworks,0.06,0.09,0.0,0.03,0.18,,,,,,,,
8131,8131,8131,8131,8133,The Game of Life / Yahtzee / Payday,GBA,2005.0,Misc,Zoo Digital Publishing,0.13,0.05,0.0,0.0,0.18,,,,,,,,
8132,8132,8132,8132,8134,American Chopper 2: Full Throttle,PS2,2005.0,Racing,Zoo Digital Publishing,0.09,0.07,0.0,0.02,0.18,,,,,,,,
8133,8133,8133,8133,8135,Dynasty Warriors: Gundam 3,X360,2010.0,Action,Tecmo Koei,0.11,0.04,0.02,0.01,0.18,True,True,,,,,,
8134,8134,8134,8134,8136,FIFA 16,PC,2015.0,Sports,Electronic Arts,0.04,0.13,0.0,0.01,0.18,True,True,,,,,,
8135,8135,8135,8135,8137,Silent Hill 4: The Room,XB,2004.0,Action,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,False,True,,,,,,
8136,8136,8136,8136,8138,Heavy Fire: Afghanistan,PS3,2011.0,Shooter,Unknown,0.17,0.0,0.0,0.01,0.18,True,True,,,,,,
8137,8137,8137,8137,8139,Commandos 2: Men of Courage,PS2,2002.0,Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,0.18,True,True,,,,,,
8138,8138,8138,8138,8140,Doom (2016),PC,2016.0,Shooter,Bethesda Softworks,0.06,0.1,0.0,0.01,0.18,True,True,,,,,,
8139,8139,8139,8139,8141,Chuck E. Cheese's Party Games,DS,2010.0,Misc,UFO Interactive,0.17,0.0,0.0,0.01,0.18,,,,,,,,
8140,8140,8140,8140,8142,Pro Evolution Soccer 2013,3DS,2012.0,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18,True,True,,,,,,
8141,8141,8141,8141,8143,Pirates: Hunt For Blackbeard's Booty,Wii,2008.0,Adventure,Activision,0.08,0.08,0.0,0.02,0.18,,,,,,,,
8142,8142,8142,8142,8144,FIFA Soccer 2002,GC,2001.0,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18,True,True,,,,,,
8143,8143,8143,8143,8145,Godzilla (2015),PS4,2014.0,Action,Namco Bandai Games,0.1,0.03,0.02,0.03,0.18,,,,,,,,
8144,8144,8144,8144,8146,Race Pro,X360,2009.0,Racing,Atari,0.06,0.09,0.0,0.02,0.18,False,True,,,,,,
8145,8145,8145,8145,8147,Atari Anniversary Edition Redux,PS,2000.0,Misc,Infogrames,0.1,0.07,0.0,0.01,0.18,False,True,,,,,,
8146,8146,8146,8146,8148,Toukiden: The Age of Demons,PSP,2013.0,Action,Tecmo Koei,0.0,0.0,0.18,0.0,0.18,True,True,,,,,,
8147,8147,8147,8147,8149,Fireblade,PS2,2002.0,Action,Midway Games,0.09,0.07,0.0,0.02,0.18,,,,,,,,
8148,8148,8148,8148,8150,Mercury Meltdown Revolution,Wii,2007.0,Action,Ignition Entertainment,0.16,0.0,0.0,0.01,0.18,True,True,,,,,,
8149,8149,8149,8149,8151,Disney's Tarzan Untamed,GC,2001.0,Platform,Ubisoft,0.14,0.04,0.0,0.0,0.18,False,True,,,,,,
8150,8150,8150,8150,8152,WordJong Party,Wii,2008.0,Puzzle,Destineer,0.17,0.0,0.0,0.01,0.18,,,,,,,,
8151,8151,8151,8151,8153,Brunswick Circuit Pro Bowling,PS,1998.0,Sports,THQ,0.1,0.07,0.0,0.01,0.18,True,True,,,,,,
8152,8152,8152,8152,8154,Cabela's Dangerous Hunts 2009,PS2,2008.0,Sports,Activision Value,0.09,0.07,0.0,0.02,0.18,False,True,,,,,,
8153,8153,8153,8153,8155,Velvet Assassin,X360,2009.0,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,False,True,,,,,,
8154,8154,8154,8154,8156,Ball Breakers,PS,2000.0,Action,Take-Two Interactive,0.1,0.07,0.0,0.01,0.18,True,True,,,,,,
8155,8155,8155,8155,8157,Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,2005.0,Action,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8156,8156,8156,8156,8158,EyeToy: Groove,PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,True,True,,,,,,
8157,8157,8157,8157,8159,Twisted Metal: Small Brawl,PS,,Action,Unknown,0.1,0.07,0.0,0.01,0.18,True,True,,,,,,
8158,8158,8158,8158,8160,Disgaea 4: A Promise Unforgotten,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.04,0.04,0.08,0.02,0.18,False,True,,,,,,
8159,8159,8159,8159,8161,Charlie and the Chocolate Factory,GC,2005.0,Adventure,Global Star,0.14,0.04,0.0,0.0,0.18,,,,,,,,
8160,8160,8160,8160,8162,Armored Core: Last Raven,PS2,2005.0,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,True,True,,,,,,
8161,8161,8161,8161,8163,Tomb Raider: Underworld,PS2,2009.0,Action,Eidos Interactive,0.09,0.04,0.0,0.05,0.18,False,True,,,,,,
8162,8162,8162,8162,8164,All Grown Up! Express Yourself,GBA,2004.0,Misc,THQ,0.13,0.05,0.0,0.0,0.18,,,,,,,,
8163,8163,8163,8163,8165,College Hoops 2K7,PS3,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,True,True,,,,,,
8164,8164,8164,8164,8166,K-1 World Grand Prix,PS2,2002.0,Sports,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18,,,,,,,,
8165,8165,8165,8165,8167,Skate it,DS,2008.0,Sports,Electronic Arts,0.14,0.02,0.0,0.01,0.18,True,True,,,,,,
8166,8166,8166,8166,8168,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8167,8167,8167,8167,8169,Otomedius Excellent,X360,,Shooter,Unknown,0.13,0.0,0.04,0.01,0.18,True,True,,,,,,
8168,8168,8168,8168,8170,Super Robot Taisen A Portable,PSP,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8169,8169,8169,8169,8171,Juiced,XB,2005.0,Racing,THQ,0.13,0.04,0.0,0.01,0.18,,,,,,,,
8170,8170,8170,8170,8172,Looney Tunes: Back in Action,GBA,2003.0,Platform,Electronic Arts,0.13,0.05,0.0,0.0,0.18,,,,,,,,
8171,8171,8171,8171,8173,Virtua Tennis,GBA,2002.0,Sports,Atari,0.13,0.05,0.0,0.0,0.18,,,,,,,,
8172,8172,8172,8172,8174,Tales of the Tempest,DS,2006.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,True,True,,,,,,
8173,8173,8173,8173,8175,SimCity Creator (JP sales),DS,2008.0,Simulation,Electronic Arts,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8174,8174,8174,8174,8176,Biohazard: Revival Selection,PS3,2011.0,Action,Capcom,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8175,8175,8175,8175,8177,Sonic Riders: Zero Gravity,PS2,2008.0,Racing,Sega,0.09,0.07,0.0,0.02,0.18,True,True,,,,,,
8176,8176,8176,8176,8178,Driver: San Francisco,Wii,2011.0,Racing,Ubisoft,0.06,0.09,0.0,0.02,0.18,True,True,,,,,,
8177,8177,8177,8177,8179,UFC: Sudden Impact,PS2,2004.0,Fighting,Global Star,0.09,0.07,0.0,0.02,0.18,True,True,,,,,,
8178,8178,8178,8178,8180,Shawn Johnson Gymnastics,Wii,2010.0,Sports,Zoo Games,0.17,0.0,0.0,0.01,0.18,,,,,,,,
8179,8179,8179,8179,8181,NBA Hoopz,PS2,2001.0,Sports,Midway Games,0.09,0.07,0.0,0.02,0.18,True,True,,,,,,
8180,8180,8180,8180,8182,Captain America: Super Soldier,X360,2011.0,Action,Sega,0.11,0.05,0.0,0.01,0.18,False,True,,,,,,
8181,8181,8181,8181,8183,TRON: Evolution,DS,2010.0,Action,Disney Interactive Studios,0.12,0.04,0.0,0.01,0.18,True,True,,,,,,
8182,8182,8182,8182,8184,Pac-Man World 3,DS,2005.0,Platform,Namco Bandai Games,0.16,0.0,0.0,0.01,0.18,False,True,,,,,,
8183,8183,8183,8183,8185,ESPN X Games Skateboarding,GBA,2001.0,Sports,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18,True,True,,,,,,
8184,8184,8184,8184,8186,Nancy Drew: The Hidden Staircase,DS,2008.0,Adventure,THQ,0.16,0.0,0.0,0.01,0.18,,,,,,,,
8185,8185,8185,8185,8187,Brunswick Cosmic Bowling,Wii,2010.0,Sports,GameMill Entertainment,0.17,0.0,0.0,0.01,0.18,,,,,,,,
8186,8186,8186,8186,8188,Star Wars: Battlefront II,PC,2005.0,Shooter,LucasArts,0.02,0.13,0.0,0.03,0.18,,,,,,,,
8187,8187,8187,8187,8189,Speedball 2100,PS,2000.0,Sports,Empire Interactive,0.1,0.07,0.0,0.01,0.18,True,True,,,,,,
8188,8188,8188,8188,8190,LEGO Island 2: The Brickster's Revenge,PS,2001.0,Adventure,LEGO Media,0.1,0.07,0.0,0.01,0.18,False,True,,,,,,
8189,8189,8189,8189,8191,College Hoops 2K8,X360,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,,,,,,,,
8190,8190,8190,8190,8192,FIFA 17,X360,2016.0,Sports,Electronic Arts,0.03,0.13,0.0,0.01,0.18,True,True,,,,,,
8191,8191,8191,8191,8193,Fancy Nancy: Tea Party Time!,DS,2010.0,Adventure,THQ,0.17,0.0,0.0,0.01,0.18,,,,,,,,
8192,8192,8192,8192,8194,Backyard Basketball,GBA,2004.0,Sports,Atari,0.13,0.05,0.0,0.0,0.18,True,True,,,,,,
8193,8193,8193,8193,8195,Madden NFL 09,XB,2008.0,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,True,True,,,,,,
8194,8194,8194,8194,8196,Scooby-Doo! Unmasked,GBA,2005.0,Platform,THQ,0.13,0.05,0.0,0.0,0.18,False,True,,,,,,
8195,8195,8195,8195,8197,Summon Night 4,PS2,2006.0,Role-Playing,Banpresto,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8196,8196,8196,8196,8198,Pro Yaky? Spirits 5,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,,,,,,,,
8197,8197,8197,8197,8199,NHL 2004,XB,2003.0,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,True,True,,,,,,
8198,8198,8198,8198,8200,Namco Museum: 50th Anniversary,XB,2005.0,Misc,Namco Bandai Games,0.13,0.04,0.0,0.01,0.18,True,True,,,,,,
8199,8199,8199,8199,8201,You Don't Know Jack,PS3,2011.0,Misc,THQ,0.16,0.0,0.0,0.01,0.18,,,,,,,,
8200,8200,8200,8200,8202,Marvel Super Hero Squad: The Infinity Gauntlet,PS3,2010.0,Action,THQ,0.12,0.03,0.0,0.02,0.18,False,True,,,,,,
8201,8201,8201,8201,8203,NFL 2K2,XB,2002.0,Sports,Sega,0.13,0.04,0.0,0.01,0.18,,,,,,,,
8202,8202,8202,8202,8204,My French Coach,DS,2007.0,Misc,Ubisoft,0.15,0.02,0.0,0.01,0.18,False,True,,,,,,
8203,8203,8203,8203,8205,Camp Rock: The Final Jam,DS,2010.0,Misc,Disney Interactive Studios,0.14,0.02,0.0,0.01,0.18,,,,,,,,
8204,8204,8204,8204,8206,NBA Starting Five,PS2,,Sports,Unknown,0.09,0.07,0.0,0.02,0.18,,,,,,,,
8205,8205,8205,8205,8207,Castlevania Judgment,Wii,2008.0,Fighting,Konami Digital Entertainment,0.13,0.02,0.01,0.01,0.18,True,True,,,,,,
8206,8206,8206,8206,8208,Dead or Alive Paradise,PSP,2010.0,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.17,False,True,,,,,,
8207,8207,8207,8207,8209,The Suffering: Ties That Bind,PS2,2005.0,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,False,True,,,,,,
8208,8208,8208,8208,8210,Disney Sing It: Family Hits,PS3,2010.0,Misc,Disney Interactive Studios,0.11,0.04,0.0,0.02,0.17,True,True,,,,,,
8209,8209,8209,8209,8211,Ashes Cricket 2009,PS3,2009.0,Sports,Codemasters,0.0,0.16,0.0,0.02,0.17,False,True,,,,,,
8210,8210,8210,8210,8212,EyeToy: Kinetic,PS2,2005.0,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,False,True,,,,,,
8211,8211,8211,8211,8213,Petz: Horseshoe Ranch,DS,2009.0,Adventure,Ubisoft,0.16,0.0,0.0,0.01,0.17,,,,,,,,
8212,8212,8212,8212,8214,Army Men: Sarge's Heroes 2,PS2,2001.0,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,True,True,,,,,,
8213,8213,8213,8213,8215,Stormrise,PS3,2009.0,Strategy,Sega,0.13,0.02,0.0,0.02,0.17,True,True,,,,,,
8214,8214,8214,8214,8216,Yu-Gi-Oh! Zexal World Duel Carnival,3DS,2013.0,Misc,Konami Digital Entertainment,0.0,0.08,0.08,0.01,0.17,,,,,,,,
8215,8215,8215,8215,8217,Winning Eleven: Pro Evolution Soccer 2007,DS,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,True,True,,,,,,
8216,8216,8216,8216,8218,Green Lantern: Rise of the Manhunters,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.03,0.17,False,True,,,,,,
8217,8217,8217,8217,8219,Monkey Island: Special Edition Collection,PC,2011.0,Adventure,LucasArts,0.0,0.14,0.0,0.04,0.17,,,,,,,,
8218,8218,8218,8218,8220,Broken Sword: Shadows of the Templars - The Director's Cut,DS,2009.0,Adventure,Ubisoft,0.07,0.09,0.0,0.02,0.17,,,,,,,,
8219,8219,8219,8219,8221,The Wild Thornberrys: Animal Adventures,PS,2000.0,Adventure,Mattel Interactive,0.1,0.07,0.0,0.01,0.17,,,,,,,,
8220,8220,8220,8220,8222,MotoGP 10/11,PS3,2011.0,Racing,Capcom,0.04,0.1,0.0,0.04,0.17,True,True,,,,,,
8221,8221,8221,8221,8223,Jikkyou Powerful Pro Baseball 2016,PSV,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,,,,,,,
8222,8222,8222,8222,8224,SEGA Bass Fishing Duel,PS2,2002.0,Sports,Sega,0.09,0.07,0.0,0.02,0.17,,,,,,,,
8223,8223,8223,8223,8225,Teen Titans,GBA,,Action,Unknown,0.13,0.05,0.0,0.0,0.17,,,,,,,,
8224,8224,8224,8224,8226,Hyperdimension Neptunia U: Action Unleashed,PSV,2014.0,Action,Idea Factory International,0.07,0.02,0.06,0.03,0.17,False,True,,,,,,
8225,8225,8225,8225,8227,Sports Illustrated for Kids: Baseball,GBA,2001.0,Sports,BAM! Entertainment,0.12,0.05,0.0,0.0,0.17,,,,,,,,
8226,8226,8226,8226,8228,Fairytale Fights,PS3,2009.0,Action,Playlogic Game Factory,0.11,0.04,0.0,0.02,0.17,True,True,,,,,,
8227,8227,8227,8227,8229,Mark Davis Pro Bass Challenge,PS2,2002.0,Sports,Natsume,0.09,0.07,0.0,0.02,0.17,True,True,,,,,,
8228,8228,8228,8228,8230,Rugrats: Royal Ransom,GC,2002.0,Platform,THQ,0.13,0.03,0.0,0.0,0.17,True,True,,,,,,
8229,8229,8229,8229,8231,Warriors of Might and Magic,PS2,2001.0,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,False,True,,,,,,
8230,8230,8230,8230,8232,Open Season,GC,2006.0,Platform,Ubisoft,0.13,0.03,0.0,0.0,0.17,,,,,,,,
8231,8231,8231,8231,8233,The Chronicles of Narnia: Prince Caspian,PS3,2008.0,Action,Disney Interactive Studios,0.14,0.02,0.0,0.02,0.17,,,,,,,,
8232,8232,8232,8232,8234,Back to the Future: The Game,PS4,2015.0,Adventure,Telltale Games,0.1,0.04,0.0,0.03,0.17,False,True,,,,,,
8233,8233,8233,8233,8235,Project Spark,XOne,2014.0,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17,True,True,,,,,,
8234,8234,8234,8234,8236,Backyard Sports Football: Rookie Rush,DS,2010.0,Sports,Atari,0.16,0.0,0.0,0.01,0.17,,,,,,,,
8235,8235,8235,8235,8237,Street Fighter: The Movie,PS,1995.0,Fighting,Acclaim Entertainment,0.1,0.07,0.0,0.01,0.17,,,,,,,,
8236,8236,8236,8236,8238,Lost in Blue 3,DS,2007.0,Adventure,Konami Digital Entertainment,0.09,0.02,0.06,0.01,0.17,True,True,,,,,,
8237,8237,8237,8237,8239,World Championship Poker,GBA,2004.0,Misc,Crave Entertainment,0.12,0.05,0.0,0.0,0.17,True,True,,,,,,
8238,8238,8238,8238,8240,Global Defence Force,PS2,2005.0,Shooter,Essential Games,0.0,0.0,0.17,0.0,0.17,True,True,,,,,,
8239,8239,8239,8239,8241,Rapala Fishing Frenzy 2009,PS3,2008.0,Sports,Activision,0.16,0.0,0.0,0.01,0.17,False,True,,,,,,
8240,8240,8240,8240,8242,Major League Baseball 2K6,GC,2006.0,Sports,Take-Two Interactive,0.13,0.03,0.0,0.0,0.17,True,True,,,,,,
8241,8241,8241,8241,8243,Major League Baseball 2K9,PS3,2009.0,Sports,Spike,0.16,0.0,0.0,0.01,0.17,True,True,,,,,,
8242,8242,8242,8242,8244,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009.0,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17,,,,,,,,
8243,8243,8243,8243,8245,Smash Court Tennis Pro Tournament,PS2,2002.0,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,True,True,,,,,,
8244,8244,8244,8244,8246,The Cursed Crusade,PS3,2011.0,Action,DTP Entertainment,0.07,0.07,0.01,0.03,0.17,True,True,,,,,,
8245,8245,8245,8245,8247,Super Robot Taisen L,DS,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,,,,
8246,8246,8246,8246,8248,The Grim Adventures of Billy & Mandy,GC,2006.0,Action,Midway Games,0.13,0.03,0.0,0.0,0.17,,,,,,,,
8247,8247,8247,8247,8249,NBA Inside Drive 2004,XB,2003.0,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,True,True,,,,,,
8248,8248,8248,8248,8250,The King of Fighters '97,PS,1998.0,Fighting,SNK,0.0,0.0,0.16,0.01,0.17,True,True,,,,,,
8249,8249,8249,8249,8251,Dungeon Siege III,PC,2011.0,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17,True,True,,,,,,
8250,8250,8250,8250,8252,Cabela's Big Game Hunter: Hunting Party,X360,2011.0,Sports,Activision,0.16,0.0,0.0,0.01,0.17,,,,,,,,
8251,8251,8251,8251,8253,Time Commando,PS,1996.0,Action,Adeline Software,0.1,0.07,0.0,0.01,0.17,False,True,,,,,,
8252,8252,8252,8252,8254,Professional Fisherman's Tour: Northern Hemisphere,DS,2007.0,Sports,505 Games,0.16,0.0,0.0,0.01,0.17,,,,,,,,
8253,8253,8253,8253,8255,Iron Chef America: Supreme Cuisine,Wii,2008.0,Simulation,Destineer,0.16,0.0,0.0,0.01,0.17,True,True,,,,,,
8254,8254,8254,8254,8256,Kekkaishi: Karasumori Ayakashi Kidan,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,,,,
8255,8255,8255,8255,8257,Gretzky NHL 2005,PS2,2004.0,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,True,True,,,,,,
8256,8256,8256,8256,8258,FaceBreaker,PS3,2008.0,Fighting,Electronic Arts,0.13,0.03,0.0,0.02,0.17,True,True,,,,,,
8257,8257,8257,8257,8259,Squeeballs Party,DS,2009.0,Puzzle,Performance Designed Products,0.16,0.0,0.0,0.01,0.17,,,,,,,,
8258,8258,8258,8258,8260,NCAA Football 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.16,0.0,0.0,0.01,0.17,True,True,,,,,,
8259,8259,8259,8259,8261,Yakuza Zero: The Place of Oath,PS4,2015.0,Action,Sega,0.0,0.0,0.17,0.0,0.17,,,,,,,,
8260,8260,8260,8260,8262,The Hobbit,GC,2003.0,Platform,Vivendi Games,0.13,0.03,0.0,0.0,0.17,,,,,,,,
8261,8261,8261,8261,8263,The Secret World,PC,2012.0,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,True,True,,,,,,
8262,8262,8262,8262,8264,NHL 2K9,X360,2008.0,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,True,True,,,,,,
8263,8263,8263,8263,8265,X-Men: The Official Game,X360,2006.0,Action,Activision,0.16,0.01,0.0,0.01,0.17,False,True,,,,,,
8264,8264,8264,8264,8266,True Crime: New York City,GC,2005.0,Action,Activision,0.13,0.03,0.0,0.0,0.17,False,True,,,,,,
8265,8265,8265,8265,8267,Metal Arms: Glitch in the System,XB,2003.0,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,True,True,,,,,,
8266,8266,8266,8266,8268,PlayStation Move Heroes,PS3,2011.0,Platform,Sony Computer Entertainment,0.08,0.06,0.0,0.03,0.17,False,True,,,,,,
8267,8267,8267,8267,8269,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,,,,,,,,
8268,8268,8268,8268,8270,Ice Age: Dawn of the Dinosaurs,PS2,2009.0,Action,Activision,0.08,0.07,0.0,0.02,0.17,,,,,,,,
8269,8269,8269,8269,8271,ESPN Final Round Golf 2002,GBA,2001.0,Sports,Konami Digital Entertainment,0.12,0.05,0.0,0.0,0.17,True,True,,,,,,
8270,8270,8270,8270,8272,MDK2 Armageddon,PS2,2001.0,Shooter,Virgin Interactive,0.08,0.07,0.0,0.02,0.17,,,,,,,,
8271,8271,8271,8271,8273,Exhibition Volume 02,XB,2003.0,Misc,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,,,,,,,,
8272,8272,8272,8272,8274,Watchmen: The End is Nigh - The Complete Experience,PS3,2009.0,Action,Warner Bros. Interactive Entertainment,0.08,0.07,0.0,0.02,0.17,,,,,,,,
8273,8273,8273,8273,8275,Fight Night Round 2,GC,2005.0,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17,True,True,,,,,,
