,Name,multiplayer,singleplayer,awarded,Global_Sales,Genre__Action-Adventure,Genre__Adventure,Genre__Board+Game,Genre__Education,Genre__Fighting,Genre__MMO,Genre__Misc,Genre__Music,Genre__Party,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Genre__Visual+Novel,Meta_Critic_Score,Meta_User_Score,N_Critic_Reviews,N_User_Reviews,Platform_PC,Platform_N64,Platform_PlayStation,Platform_DC,Platform_PS2,Platform_XB,Platform_GBA,Platform_GC,Platform_NDS,Platform_X360,Platform_PSP,Platform_NWii,Platform_PS3,Platform_3DS,Platform_PSV,Platform_WiiU,Platform_PS4,Platform_XOne,Platform_NS,Platform_PS5,Platform_XS,Platform_ST,Publisher_class,Developer_class,IP_class,Sales_label_q4,Sales_label_q10
1934,Fishing Resort,1,1,0.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69.0,7.5,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5
1935,WWE All Stars,1,1,0.0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.25,7.025,138,49,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,1,0,3,7
1936,Mega Man Legends 2,0,1,0.0,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,8.7,10,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,5
1937,Castlevania: The Dracula X Chronicles,1,1,0.0,0.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,8.2,43,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,5
1939,Katamari Forever,1,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.0,8.0,51,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,5
1941,TimeShift,1,1,0.0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.33333333333333,7.3,104,67,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,2,6
1942,Zone of the Enders: The 2nd Runner,1,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.0,8.7,33,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5
1943,NFL GameDay 2004,1,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.0,8.7,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5
1944,Danganronpa: Trigger Happy Havoc,0,1,1.0,0.5800000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,8.649999999999999,65,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,2,6
1946,Tom Clancy's Rainbow Six: Lockdown,1,1,0.0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.75,6.874999999999999,79,77,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,6
1947,Cool Boarders 2001,1,1,0.0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.0,4.449999999999999,26,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,6
1948,Castlevania: Order of Ecclesia,1,1,0.0,0.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0,8.5,46,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,5
1949,BlazBlue: Continuum Shift,1,1,0.0,0.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,8.399999999999999,61,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,6
1950,X-Men: The Official Game,0,1,0.0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,7.171428571428571,224,28,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,7
1951,300: March to Glory,0,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,6.7,31,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5
1953,Spore Hero,1,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.0,7.1,23,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,2,5
1954,Spider-Man: Web of Shadows,0,1,0.0,1.2400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,7.639999999999999,144,74,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,1,2,3,7
1956,The Terminator: Dawn of Fate,0,1,0.0,0.5599999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,5.75,36,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,5
1957,The Wonderful 101,1,1,0.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,8.6,75,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,2,5
1958,No More Heroes 2: Desperate Struggle,0,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,8.55,89,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,1,2,5
1959,Armored Core 2: Another Age,1,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.0,8.5,16,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,5
1960,Buzz! Junior: Jungle Party,1,1,0.0,0.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.0,8.0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,5
1961,Disney's Tarzan Untamed,0,1,0.0,0.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60.0,6.9,18,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,6
1962,The Gunstringer,1,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77.0,8.1,60,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5
1964,Asura's Wrath,0,1,0.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,7.1,93,114,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,2,6
1965,Minority Report: Everybody Runs,0,1,0.0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.333333333333336,6.1000000000000005,63,13,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,6
1966,NFL GameDay 2002,1,1,0.0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.5,6.3,28,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,6
1968,Beowulf: The Game,0,1,0.0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.66666666666666,4.966666666666667,53,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,2,6
1969,Super Monkey Ball: Step & Roll,1,1,0.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,6.8,36,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,5
1970,Hatsune Miku: Project Diva F 2nd,0,1,0.0,0.5900000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79.5,8.649999999999999,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3,0,2,6
1972,Gauntlet: Seven Sorrows,1,1,0.0,0.5800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,6.8,74,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,6
1973,Advance Wars: Dual Strike,1,1,0.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,8.8,49,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,5
1976,The Incredibles: Rise of the Underminer,1,1,0.0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,7.15,19,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,7
1977,Battalion Wars,0,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,8.6,43,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,5
1979,Final Fantasy Crystal Chronicles: The Crystal Bearers,1,1,0.0,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,8.7,53,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,2,5
1981,Top Gear Rally,1,1,0.0,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0,7.6,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,5
1982,18 Wheeler: American Pro Trucker,1,1,0.0,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.0,6.233333333333333,42,26,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,5
1983,Atari Anthology,1,0,0.0,0.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.0,6.2,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,6
1984,Sherlock Holmes: The Mystery of the Mummy,0,1,0.0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,4.3,21,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,5
1985,Hot Wheels: Beat That!,1,1,0.0,0.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.0,6.6,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
1987,Rampage: Total Destruction,1,1,0.0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.333333333333336,6.533333333333334,79,22,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,7
1988,Road Rash: Jailbreak,1,1,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0,8.5,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,5
1990,Wii Sports Club,1,1,0.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.0,7.0,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,5
1992,Armored Core V,1,1,0.0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.5,7.199999999999999,63,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,6
1993,I-Ninja,0,1,0.0,0.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.0,8.033333333333333,75,21,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,5
1994,Harvest Moon: Save the Homeland,0,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.0,8.6,14,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,5
1996,Suzuki TT Superbikes,1,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.0,8.3,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5
1997,Rumble Roses,1,1,0.0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,8.8,44,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,5
1999,GRID 2,1,1,0.0,0.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.0,6.066666666666666,88,228,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,2,6
2000,Dungeon Siege III,1,1,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.66666666666667,5.6000000000000005,144,251,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,2,7
2001,NASCAR Heat,1,1,0.0,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.0,7.7,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5
2002,Naruto: Clash of Ninja Revolution 2,1,1,0.0,0.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,8.3,20,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5
2003,The Darkness II,1,1,0.0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.66666666666667,7.7,119,197,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,6
2004,LocoRoco,0,1,0.0,0.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.0,8.05,98,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3,0,2,5
2005,Donkey Konga 2,1,1,0.0,0.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.0,7.0,30,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,5
2006,Project X Zone,0,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.0,7.5,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,5
2007,Wipeout 2048,1,1,0.0,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,8.2,63,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,2,5
2008,Mystery Case Files: The Malgrave Incident,1,1,0.0,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,8.0,26,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,3,1,4
2009,Yoshi Touch & Go,1,1,0.0,0.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.0,6.8,41,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,5
2011,Age of Empires III,1,1,1.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,7.7,52,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,5
2013,Kengo: Master of Bushido,1,1,0.0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,8.6,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5
2014,Blood Omen 2,0,1,0.0,0.6300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,8.15,63,22,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6
2015,MotoGP 08,1,1,0.0,0.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.5,5.824999999999999,60,9,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,2,7
2017,Tiger Woods PGA Tour 14,1,1,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.5,5.3,56,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,6
2018,Madden NFL Football,1,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,5.3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,2,5
2020,Auto Modellista,1,1,0.0,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.0,7.0,39,19,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,5
2023,Virtua Tennis 2009,1,1,0.0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.25,6.625,118,28,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,2,1,2,7
2024,Shin Megami Tensei: Nocturne,0,1,0.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.0,6.5,42,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,5
2025,Looney Tunes: Acme Arsenal,0,1,0.0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,6.0,32,15,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,6
2026,Fragile Dreams: Farewell Ruins of the Moon,0,1,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,8.3,41,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5
2031,Forza Horizon 3,1,1,1.0,3.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.5,7.5,108,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,3,9
2032,Overlord: Dark Legend,0,1,0.0,0.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,7.7,30,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,5
2034,Phoenix Wright: Ace Attorney - Dual Destinies,0,1,1.0,0.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.0,8.1,63,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,2,5
2035,Metal Gear Solid: Snake Eater 3D,0,1,1.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,7.9,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,2,5
2037,Elite Beat Agents,1,1,0.0,0.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.0,8.5,51,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,5
2038,Grandia Xtreme,0,1,0.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.0,7.6,16,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5
2039,Silent Scope,0,1,0.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.0,7.800000000000001,33,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5
2040,EA Sports MMA,1,1,0.0,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,7.45,110,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,2,6
2041,Guitar Hero On Tour: Modern Hits,0,1,0.0,0.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.0,6.8,30,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,5
2043,Pokemon Channel,0,1,0.0,0.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,6.4,21,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,5
2044,Toukiden: The Age of Demons,1,1,0.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,8.0,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,4
2045,Dance Dance Revolution Ultramix 3,1,1,0.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.0,8.6,16,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,5
2046,The Legend of Spyro: A New Beginning,0,1,0.0,0.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.0,6.45,58,28,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,5
2047,Pro Evolution Soccer 2011 3D,1,1,0.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,6.9,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,2,5
2048,Shin Megami Tensei: Devil Survivor Overclocked,0,1,0.0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,5.4,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,2,5
2049,Dragon Ball Z: Attack of the Saiyans,0,1,0.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.0,8.2,21,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,5
2051,Quake 4,1,1,0.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.0,7.25,114,115,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,5
2052,Super Dragon Ball Z,1,1,0.0,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,6.6,31,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,5
2055,Kingdom Under Fire: Circle of Doom,1,1,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.0,5.7,44,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,5
2056,NBA Inside Drive 2002,1,1,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.0,7.8,26,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5
2057,Mini Ninjas,0,1,0.0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,8.02,114,52,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,7
2058,"Monsters, Inc. Scream Arena",1,1,0.0,0.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,5.9,7,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,5
2059,High Heat Major League Baseball 2003,1,1,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.5,7.55,31,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,5
2063,Wanted: Weapons of Fate,0,1,0.0,0.6699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.66666666666666,7.099999999999999,141,29,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,6
2064,NFL Street 2 Unleashed,1,1,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,7.3,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,5
2065,FIFA Street 2,1,1,0.0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.66666666666666,7.1000000000000005,73,23,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,6
2066,Theatrhythm Final Fantasy: Curtain Call,1,1,0.0,0.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83.0,8.2,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,2,5
2067,Trauma Center: Under the Knife,0,1,0.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.0,8.2,45,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5
2068,Xenosaga Episode III: Also sprach Zarathustra,0,1,0.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0,8.9,34,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5
2069,Sid Meier's Civilization: Beyond Earth,1,1,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.0,5.5,78,328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,5
2071,My Horse & Me,1,1,0.0,0.6699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.0,6.9,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,6
2072,Dragon Ball Z: Infinite World,1,1,0.0,0.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,8.0,17,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,5
