Name;multiplayer;singleplayer;awarded;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;series
Rock Band Track Pack Volume 1;1;1;0.0;Wii;2008.0;Misc;MTV Games;0.17;0.05;0.0;0.02;0.24;Rock Band
Rock Band Track Pack Volume 1;1;1;0.0;PS2;2008.0;Misc;MTV Games;0.06;0.05;0.0;0.02;0.13;Rock Band
Super Monkey Ball Deluxe;1;1;0.0;PS2;2005.0;Misc;Sega;0.12;0.09;0.0;0.03;0.24;Super Monkey Ball
Super Monkey Ball Deluxe;1;1;0.0;XB;2005.0;Misc;Sega;0.11;0.03;0.0;0.01;0.15;Super Monkey Ball
Stella Glow;0;1;0.0;3DS;2015.0;Role-Playing;Atlus;0.16;0.01;0.05;0.02;0.24;NO FRANCHISE
Summon Night 3;0;1;0.0;PS2;2003.0;Role-Playing;Banpresto;0.0;0.0;0.24;0.0;0.24;Summon Night
Summon Night 3;0;1;0.0;PSP;2012.0;Role-Playing;Namco Bandai Games;0.0;0.0;0.12;0.0;0.12;Summon Night
PDC World Championship Darts 2008;1;1;0.0;Wii;2008.0;Sports;Oxygen Interactive;0.02;0.21;0.0;0.01;0.24;NO FRANCHISE
Azurik: Rise of Perathia;0;1;0.0;XB;2001.0;Action;Microsoft Game Studios;0.18;0.05;0.0;0.01;0.24;NO FRANCHISE
The Lord of the Rings: Aragorn's Quest;1;1;0.0;Wii;2010.0;Action;Warner Bros. Interactive Entertainment;0.17;0.05;0.0;0.02;0.24;NO FRANCHISE
The Lord of the Rings: Aragorn's Quest;1;1;0.0;PS3;2010.0;Action;Warner Bros. Interactive Entertainment;0.1;0.04;0.0;0.02;0.17;NO FRANCHISE
The Lord of the Rings: Aragorn's Quest;1;1;0.0;DS;2010.0;Action;Warner Bros. Interactive Entertainment;0.1;0.02;0.0;0.01;0.12;NO FRANCHISE
The Lord of the Rings: Aragorn's Quest;1;1;0.0;PSP;2010.0;Action;Warner Bros. Interactive Entertainment;0.07;0.02;0.0;0.02;0.12;NO FRANCHISE
The Lord of the Rings: Aragorn's Quest;1;1;0.0;PS2;2010.0;Action;Warner Bros. Interactive Entertainment;0.03;0.02;0.0;0.01;0.06;NO FRANCHISE
Grand Slam Tennis 2;1;1;0.0;PS3;2012.0;Sports;Electronic Arts;0.09;0.11;0.0;0.04;0.24;NO FRANCHISE
Grand Slam Tennis 2;1;1;0.0;X360;2012.0;Sports;Electronic Arts;0.1;0.07;0.0;0.02;0.19;NO FRANCHISE
Valhalla Knights;1;1;0.0;PSP;2006.0;Role-Playing;Rising Star Games;0.15;0.0;0.07;0.01;0.24;NO FRANCHISE
Harvest Moon: Another Wonderful Life;0;1;0.0;GC;2004.0;Role-Playing;Marvelous Interactive;0.19;0.05;0.0;0.01;0.24;Harvest Moon
Midway's Greatest Arcade Hits Volume 1;0;1;0.0;N64;2000.0;Misc;Midway Games;0.19;0.05;0.0;0.0;0.24;NO FRANCHISE
Road Rash 64;1;1;0.0;N64;1999.0;Racing;THQ;0.19;0.05;0.0;0.0;0.24;Road Rash
Army Men: Air Combat;1;1;0.0;N64;2000.0;Action;3DO;0.19;0.05;0.0;0.0;0.24;Army Men
Rock Band Track Pack Volume 2;1;1;0.0;Wii;2008.0;Misc;MTV Games;0.21;0.02;0.0;0.02;0.24;Rock Band
Rock Band Track Pack Volume 2;1;1;0.0;X360;2008.0;Misc;MTV Games;0.16;0.01;0.0;0.01;0.18;Rock Band
Rock Band Track Pack Volume 2;1;1;0.0;PS3;2008.0;Misc;MTV Games;0.11;0.0;0.0;0.01;0.13;Rock Band
Rock Band Track Pack Volume 2;1;1;0.0;PS2;2008.0;Misc;MTV Games;0.06;0.05;0.0;0.02;0.12;Rock Band
NCAA College Basketball 2K3;1;1;0.0;PS2;2002.0;Sports;Sega;0.12;0.09;0.0;0.03;0.24;NO FRANCHISE
NCAA College Basketball 2K3;1;1;0.0;XB;2002.0;Sports;Sega;0.11;0.03;0.0;0.01;0.14;NO FRANCHISE
Ashes Cricket 2009;0;1;0.0;Wii;2009.0;Sports;Codemasters;0.0;0.23;0.0;0.01;0.24;NO FRANCHISE
Ashes Cricket 2009;0;1;0.0;X360;2009.0;Sports;Codemasters;0.0;0.19;0.0;0.01;0.2;NO FRANCHISE
Ashes Cricket 2009;0;1;0.0;PS3;2009.0;Sports;Codemasters;0.0;0.16;0.0;0.02;0.17;NO FRANCHISE
Tony Hawk's American Sk8land;1;1;1.0;GBA;2005.0;Sports;Activision;0.17;0.06;0.0;0.0;0.24;Tony Hawk's
Tony Hawk's American Sk8land;1;1;1.0;DS;2005.0;Sports;Activision;0.19;0.01;0.0;0.02;0.21;Tony Hawk's
Densetsu no Stafi 3;1;1;0.0;GBA;2004.0;Platform;Nintendo;0.0;0.0;0.23;0.01;0.24;NO FRANCHISE
DiRT Showdown;1;1;0.0;X360;2012.0;Racing;Codemasters;0.08;0.14;0.0;0.02;0.24;Colin McRae Rally and Dirt
DiRT Showdown;1;1;0.0;PS3;2012.0;Racing;Codemasters;0.02;0.13;0.0;0.04;0.19;Colin McRae Rally and Dirt
Divinity II: Ego Draconis;0;1;0.0;X360;2009.0;Role-Playing;DTP Entertainment;0.18;0.04;0.0;0.02;0.24;Divinity
Divinity II: Ego Draconis;0;1;0.0;PC;2009.0;Role-Playing;DTP Entertainment;0.01;0.05;0.0;0.01;0.08;Divinity
Front Mission: Gun Hazard;0;1;0.0;SNES;1996.0;Role-Playing;SquareSoft;0.0;0.0;0.24;0.0;0.24;Front Mission
Chibi-Robo! Zip Lash;0;1;0.0;3DS;2015.0;Platform;Nintendo;0.09;0.08;0.06;0.02;0.24;Chibi-Robo!
4x4 EVO 2;1;1;0.0;XB;2001.0;Racing;Gathering of Developers;0.18;0.05;0.0;0.01;0.24;NO FRANCHISE
4x4 EVO 2;1;1;0.0;GC;2002.0;Racing;Vivendi Games;0.11;0.03;0.0;0.0;0.14;NO FRANCHISE
XS Airboat Racing;0;1;0.0;PS;2002.0;Racing;XS Games;0.13;0.09;0.0;0.02;0.24;NO FRANCHISE
Lunar: Silver Star Harmony;0;1;0.0;PSP;2009.0;Role-Playing;GungHo;0.19;0.0;0.03;0.02;0.24;Lunar
Sherlock Holmes and the Mystery of Osborne House;0;1;0.0;DS;2010.0;Adventure;Focus Home Interactive;0.07;0.14;0.0;0.03;0.24;Sherlock Holmes
Viva Pinata: Party Animals;1;1;0.0;X360;2007.0;Misc;Microsoft Game Studios;0.19;0.03;0.0;0.02;0.24;Viva Piñata
My Street;1;1;0.0;PS2;2003.0;Misc;Sony Computer Entertainment;0.12;0.09;0.0;0.03;0.24;NO FRANCHISE
Wild 9;0;1;0.0;PS;1998.0;Action;Interplay;0.13;0.09;0.0;0.02;0.24;NO FRANCHISE
Shadow Hearts: Covenant;0;1;0.0;PS2;2004.0;Role-Playing;Midway Games;0.12;0.09;0.0;0.03;0.24;Shadow Hearts
Risen 2: Dark Waters;0;1;0.0;PS3;2012.0;Role-Playing;Deep Silver;0.04;0.14;0.01;0.05;0.24;Risen
Risen 2: Dark Waters;0;1;0.0;PC;2012.0;Role-Playing;Deep Silver;0.0;0.19;0.0;0.04;0.23;Risen
Risen 2: Dark Waters;0;1;0.0;X360;2012.0;Role-Playing;Deep Silver;0.05;0.08;0.0;0.01;0.15;Risen
Game & Wario;1;1;0.0;WiiU;2013.0;Misc;Nintendo;0.06;0.06;0.11;0.01;0.24;Wario
PGA Tour 96;1;1;0.0;PS;1995.0;Sports;Electronic Arts;0.13;0.09;0.0;0.02;0.24;PGA Tour
Onechanbara Z2: Chaos;0;1;0.0;PS4;2014.0;Action;Nippon Ichi Software;0.13;0.02;0.04;0.04;0.24;OneeChanbara
Covert Ops: Nuclear Dawn;0;1;0.0;PS;2000.0;Action;Sony Computer Entertainment;0.13;0.09;0.0;0.02;0.24;NO FRANCHISE
TrackMania: Build to Race;1;1;0.0;Wii;2010.0;Racing;Focus Home Interactive;0.1;0.11;0.0;0.03;0.24;TrackMania
Galaga: Destination Earth;0;1;0.0;PS;2000.0;Shooter;Hasbro Interactive;0.13;0.09;0.0;0.02;0.24;Galaxian
Ar tonelico Qoga: Knell of Ar Ciel;0;1;0.0;PS3;2010.0;Role-Playing;Tecmo Koei;0.08;0.01;0.13;0.01;0.24;Ar tonelico
Tony Hawk's Downhill Jam;1;1;0.0;DS;2006.0;Sports;Activision;0.2;0.0;0.0;0.02;0.22;Tony Hawk's
Dark Cavern;0;1;0.0;2600;1981.0;Shooter;Mattel Interactive;0.22;0.01;0.0;0.0;0.24;NO FRANCHISE
Sands of Destruction;0;1;0.0;DS;2008.0;Role-Playing;Sega;0.09;0.0;0.13;0.01;0.24;NO FRANCHISE
Silent Hill: Book of Memories;1;1;0.0;PSV;2012.0;Action;Konami Digital Entertainment;0.13;0.06;0.0;0.04;0.24;Silent Hill
Lunar Knights;1;1;0.0;DS;2006.0;Role-Playing;Konami Digital Entertainment;0.17;0.01;0.04;0.02;0.24;NO FRANCHISE
The Walking Dead: Season Two;0;1;0.0;PS4;2014.0;Adventure;Telltale Games;0.1;0.09;0.01;0.04;0.24;The Walking Dead
The Walking Dead: Season Two;0;1;0.0;PS3;2014.0;Adventure;Telltale Games;0.09;0.09;0.0;0.04;0.22;The Walking Dead
The Walking Dead: Season Two;0;1;0.0;PSV;2014.0;Adventure;Telltale Games;0.1;0.0;0.01;0.03;0.15;The Walking Dead
The Walking Dead: Season Two;0;1;0.0;XOne;2014.0;Adventure;Telltale Games;0.08;0.05;0.0;0.01;0.14;The Walking Dead
The Walking Dead: Season Two;0;1;0.0;X360;2014.0;Adventure;Telltale Games;0.04;0.07;0.0;0.01;0.12;The Walking Dead
Wallace & Gromit in Project Zoo;0;1;0.0;PS2;2003.0;Platform;BAM! Entertainment;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
Wallace & Gromit in Project Zoo;0;1;0.0;GC;2003.0;Platform;BAM! Entertainment;0.05;0.01;0.0;0.0;0.07;NO FRANCHISE
Wallace & Gromit in Project Zoo;0;1;0.0;XB;2003.0;Platform;BAM! Entertainment;0.02;0.01;0.0;0.0;0.03;NO FRANCHISE
Wizards of Waverly Place: Spellbound;1;1;0.0;DS;2010.0;Misc;Disney Interactive Studios;0.16;0.06;0.0;0.02;0.23;NO FRANCHISE
Etrian Mystery Dungeon;0;1;0.0;3DS;2015.0;Role-Playing;Nippon Ichi Software;0.09;0.01;0.12;0.01;0.23;Etrian Odyssey
Street Fighter EX2 Plus;1;1;0.0;PS;1998.0;Fighting;Virgin Interactive;0.13;0.09;0.0;0.02;0.23;NO FRANCHISE
Saint Seiya: Sanctuary Battle;1;1;0.0;PS3;2011.0;Action;Namco Bandai Games;0.0;0.09;0.11;0.03;0.23;Saint Seiya
Meteos;1;1;1.0;DS;2005.0;Puzzle;Nintendo;0.15;0.01;0.06;0.01;0.23;NO FRANCHISE
Cross Edge;0;1;0.0;PS3;2008.0;Role-Playing;Nippon Ichi Software;0.14;0.02;0.05;0.02;0.23;NO FRANCHISE
Me & My Katamari;1;1;0.0;PSP;2005.0;Puzzle;Namco Bandai Games;0.13;0.02;0.08;0.0;0.23;NO FRANCHISE
Asphalt: Injection;1;1;0.0;PSV;2011.0;Action;Ubisoft;0.14;0.06;0.0;0.04;0.23;Asphalt
Total War: Attila;1;1;0.0;PC;2015.0;Strategy;Sega;0.09;0.13;0.0;0.02;0.23;Total War
Test Drive: Eve of Destruction;1;1;0.0;PS2;2004.0;Racing;Atari;0.11;0.09;0.0;0.03;0.23;Test Drive
Test Drive: Eve of Destruction;1;1;0.0;XB;2004.0;Racing;Atari;0.07;0.02;0.0;0.0;0.09;Test Drive
Carnival Island;1;1;0.0;PS3;2011.0;Misc;Sony Computer Entertainment;0.13;0.06;0.0;0.04;0.23;NO FRANCHISE
Jeremy McGrath Supercross World;1;1;0.0;PS2;2001.0;Racing;Acclaim Entertainment;0.11;0.09;0.0;0.03;0.23;Jeremy McGrath Supercross
Jeremy McGrath Supercross World;1;1;0.0;GC;2002.0;Racing;Acclaim Entertainment;0.09;0.02;0.0;0.0;0.12;Jeremy McGrath Supercross
M&M's Kart Racing;1;1;0.0;Wii;2007.0;Racing;Zoo Digital Publishing;0.22;0.0;0.0;0.02;0.23;NO FRANCHISE
M&M's Kart Racing;1;1;0.0;DS;2008.0;Racing;Zoo Digital Publishing;0.11;0.0;0.0;0.01;0.12;NO FRANCHISE
Rock Band Track Pack: Classic Rock;1;1;0.0;Wii;2009.0;Misc;MTV Games;0.22;0.0;0.0;0.02;0.23;Rock Band
Rock Band Track Pack: Classic Rock;1;1;0.0;PS2;2009.0;Misc;MTV Games;0.1;0.08;0.0;0.03;0.2;Rock Band
Rock Band Track Pack: Classic Rock;1;1;0.0;PS3;2009.0;Misc;MTV Games;0.1;0.0;0.0;0.01;0.11;Rock Band
Rock Band Track Pack: Classic Rock;1;1;0.0;X360;2009.0;Misc;MTV Games;0.07;0.0;0.0;0.01;0.07;Rock Band
The Scorpion King: Rise of the Akkadian;0;1;0.0;PS2;2002.0;Action;Universal Interactive;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
The Scorpion King: Rise of the Akkadian;0;1;0.0;GC;2002.0;Action;Universal Interactive;0.08;0.02;0.0;0.0;0.11;NO FRANCHISE
Let's Make a Soccer Team!;1;1;0.0;PS2;2006.0;Sports;Sega;0.0;0.0;0.23;0.0;0.23;Pro Soccer Club o Tsukurō!
All-Star Baseball 2001;1;1;0.0;N64;2000.0;Sports;Acclaim Entertainment;0.22;0.01;0.0;0.0;0.23;All-Star Baseball
Pitfall: The Big Adventure;0;1;0.0;Wii;2008.0;Adventure;Activision;0.2;0.02;0.0;0.02;0.23;Pitfall!
Worms: Battle Islands;1;1;0.0;Wii;2010.0;Strategy;THQ;0.11;0.1;0.0;0.02;0.23;Worms
Harvest Moon GB;0;1;0.0;GB;1997.0;Simulation;Victor Interactive;0.0;0.0;0.23;0.0;0.23;Story of Seasons
NCAA GameBreaker 2003;1;1;0.0;PS2;2002.0;Sports;Sony Computer Entertainment;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
Gundam Battle Assault;1;1;0.0;PS;1998.0;Fighting;Namco Bandai Games;0.13;0.09;0.0;0.02;0.23;NO FRANCHISE
Virtua Fighter Kids;1;1;0.0;SAT;1995.0;Fighting;Sega;0.0;0.0;0.23;0.0;0.23;NO FRANCHISE
Lunar: Silver Star Story;0;1;0.0;SAT;1996.0;Role-Playing;Kadokawa Shoten;0.0;0.0;0.23;0.0;0.23;Lunar
Age of Empires: The Age of Kings;1;1;0.0;DS;2006.0;Strategy;THQ;0.19;0.02;0.0;0.02;0.23;NO FRANCHISE
Tom Clancy's Rainbow Six: Rogue Spear;1;1;0.0;PS;2001.0;Shooter;Ubisoft;0.13;0.09;0.0;0.02;0.23;Tom Clancy's Rainbow Six
Tom Clancy's Rainbow Six: Rogue Spear;1;1;0.0;GBA;2002.0;Shooter;Ubisoft;0.08;0.03;0.0;0.0;0.11;Tom Clancy's Rainbow Six
NHL FaceOff 2001;1;1;0.0;PS;2000.0;Sports;Sony Computer Entertainment;0.13;0.09;0.0;0.02;0.23;NHL FaceOff
NHL FaceOff 2001;1;1;0.0;PS2;2001.0;Sports;Sony Computer Entertainment;0.1;0.07;0.0;0.02;0.2;NHL FaceOff
Colony Wars: Vengeance;0;1;0.0;PS;1998.0;Simulation;Psygnosis;0.13;0.09;0.0;0.02;0.23;NO FRANCHISE
Last Window: The Secret of Cape West;0;1;0.0;DS;2010.0;Adventure;Nintendo;0.0;0.12;0.09;0.02;0.23;NO FRANCHISE
Luminous Arc 2;1;1;0.0;DS;2008.0;Role-Playing;Rising Star Games;0.21;0.0;0.0;0.02;0.23;Luminous Arc
Deadly Creatures;0;1;0.0;Wii;2009.0;Action;THQ;0.08;0.12;0.0;0.03;0.23;NO FRANCHISE
Mega Man & Bass;0;1;0.0;GBA;2002.0;Platform;Capcom;0.16;0.06;0.0;0.0;0.23;Mega Man
NBA Live 15;1;1;0.0;PS4;2014.0;Sports;Electronic Arts;0.15;0.04;0.0;0.04;0.23;NBA Live
NBA Live 15;1;1;0.0;XOne;2014.0;Sports;Electronic Arts;0.17;0.02;0.0;0.02;0.2;NBA Live
World Series of Poker 2008: Battle for the Bracelets;1;1;0.0;PS2;2007.0;Misc;Activision;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
World Series of Poker 2008: Battle for the Bracelets;1;1;0.0;PS3;2007.0;Misc;Activision;0.08;0.01;0.0;0.01;0.1;NO FRANCHISE
World Series of Poker 2008: Battle for the Bracelets;1;1;0.0;X360;2007.0;Misc;Activision;0.06;0.01;0.0;0.01;0.08;NO FRANCHISE
World Series of Poker 2008: Battle for the Bracelets;1;1;0.0;DS;2007.0;Misc;Activision;0.05;0.0;0.0;0.0;0.06;NO FRANCHISE
World Series of Poker 2008: Battle for the Bracelets;1;1;0.0;PSP;2007.0;Misc;Activision;0.02;0.0;0.0;0.0;0.02;NO FRANCHISE
Genji: Dawn of the Samurai;0;1;0.0;PS2;2005.0;Action;Sony Computer Entertainment;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
Rocket League;1;1;1.0;PS4;2016.0;Sports;505 Games;0.02;0.14;0.0;0.07;0.23;NO FRANCHISE
Rocket League;1;1;1.0;XOne;2016.0;Sports;505 Games;0.03;0.09;0.0;0.01;0.12;NO FRANCHISE
Rocket League;1;1;1.0;PC;2016.0;Sports;505 Games;0.01;0.01;0.0;0.0;0.02;NO FRANCHISE
Tales of VS.;1;1;0.0;PSP;2009.0;Fighting;Namco Bandai Games;0.0;0.0;0.23;0.0;0.23;Tales
Super Swing Golf;1;1;0.0;Wii;2006.0;Sports;Nintendo;0.14;0.01;0.07;0.01;0.23;NO FRANCHISE
Barbie and the Three Musketeers;0;1;0.0;Wii;2009.0;Adventure;Activision;0.21;0.0;0.0;0.02;0.23;The Three Musketeers
Barbie and the Three Musketeers;0;1;0.0;DS;2009.0;Adventure;Activision;0.12;0.0;0.0;0.01;0.13;The Three Musketeers
Soldier of Fortune II: Double Helix;1;1;0.0;XB;2003.0;Shooter;Activision;0.17;0.05;0.0;0.01;0.23;NO FRANCHISE
Final Fantasy XI: Treasures of Aht Urhgan;1;0;1.0;PS2;2006.0;Role-Playing;Square Enix;0.06;0.05;0.1;0.02;0.23;Final Fantasy
Alundra;0;1;0.0;PS;1997.0;Role-Playing;Psygnosis;0.13;0.09;0.0;0.01;0.23;NO FRANCHISE
Super R-Type;0;1;0.0;SNES;1991.0;Shooter;Nintendo;0.0;0.0;0.23;0.0;0.23;R-Type III: The Third Lightning
Rampage 2: Universal Tour;1;1;0.0;PS;1998.0;Action;GT Interactive;0.13;0.09;0.0;0.01;0.23;Rampage
Rampage 2: Universal Tour;1;1;0.0;N64;1999.0;Action;GT Interactive;0.18;0.04;0.0;0.0;0.22;Rampage
BlowOut;0;1;0.0;PS2;2003.0;Shooter;Zoo Digital Publishing;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
BlowOut;0;1;0.0;XB;2003.0;Shooter;Zoo Digital Publishing;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
The Raiden Project;1;1;0.0;PS;1995.0;Shooter;Ocean;0.06;0.04;0.12;0.01;0.23;Raiden
Hooked! Real Motion Fishing;1;1;0.0;Wii;2007.0;Sports;505 Games;0.21;0.0;0.0;0.02;0.23;NO FRANCHISE
Pocket Fighter;1;1;0.0;PS;1997.0;Fighting;Virgin Interactive;0.06;0.04;0.12;0.01;0.23;Street Fighter Alpha Anthology
Pocket Fighter;1;1;0.0;SAT;1998.0;Fighting;Capcom;0.0;0.0;0.03;0.0;0.03;Street Fighter Alpha Anthology
Valhalla Knights 2;1;1;0.0;PSP;2008.0;Role-Playing;Rising Star Games;0.09;0.0;0.12;0.01;0.23;Valhalla Knights
Disgaea: Afternoon of Darkness;1;1;0.0;PSP;2006.0;Role-Playing;Tecmo Koei;0.15;0.01;0.04;0.02;0.23;Disgaea
Ratchet & Clank: Full Frontal Assault;1;1;0.0;PS3;2012.0;Adventure;Sony Computer Entertainment;0.19;0.01;0.0;0.02;0.23;Ratchet & Clank
Ratchet & Clank: Full Frontal Assault;1;1;0.0;PSV;2012.0;Adventure;Sony Computer Entertainment;0.01;0.0;0.0;0.0;0.01;Ratchet & Clank
NCAA GameBreaker 2004;1;1;0.0;PS2;2003.0;Sports;Sony Computer Entertainment;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
Tetris Attack;1;1;1.0;GB;1996.0;Puzzle;Nintendo;0.0;0.0;0.23;0.0;0.23;Puzzle League
Tetris Attack;1;1;1.0;SNES;1995.0;Puzzle;Nintendo;0.0;0.0;0.15;0.0;0.15;Puzzle League
NBA ShootOut 2003;1;1;0.0;PS2;2002.0;Sports;Sony Computer Entertainment;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
Rogue Ops;0;1;0.0;PS2;2003.0;Action;Kemco;0.11;0.09;0.0;0.03;0.23;NO FRANCHISE
Rogue Ops;0;1;0.0;XB;2003.0;Action;Kemco;0.1;0.03;0.0;0.0;0.13;NO FRANCHISE
Rogue Ops;0;1;0.0;GC;2003.0;Action;Kemco;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Legion: The Legend of Excalibur;0;1;0.0;PS2;2002.0;Action;Midway Games;0.11;0.09;0.0;0.03;0.22;NO FRANCHISE
FaceBreaker K.O. Party;1;1;0.0;Wii;2008.0;Fighting;Electronic Arts;0.2;0.01;0.0;0.02;0.22;NO FRANCHISE
Justice League Heroes;1;1;0.0;PSP;2006.0;Role-Playing;Eidos Interactive;0.2;0.01;0.0;0.02;0.22;NO FRANCHISE
Justice League Heroes;1;1;0.0;DS;2006.0;Role-Playing;Eidos Interactive;0.08;0.0;0.0;0.01;0.09;NO FRANCHISE
Sword Art Online: Infinity Moment;0;1;0.0;PSP;2013.0;Role-Playing;Namco Bandai Games;0.0;0.0;0.22;0.0;0.22;Sword Art Online
Spartan: Total Warrior;0;1;0.0;PS2;2005.0;Action;Sega;0.11;0.09;0.0;0.03;0.22;Total War
Spartan: Total Warrior;0;1;0.0;XB;2005.0;Action;Sega;0.1;0.03;0.0;0.0;0.13;Total War
Spartan: Total Warrior;0;1;0.0;GC;2005.0;Action;Sega;0.05;0.01;0.0;0.0;0.07;Total War
Killer is Dead;0;1;0.0;PS3;2013.0;Action;Deep Silver;0.12;0.04;0.05;0.02;0.22;NO FRANCHISE
Killer is Dead;0;1;0.0;X360;2013.0;Action;Deep Silver;0.08;0.02;0.01;0.01;0.12;NO FRANCHISE
64 de Hakken! Tamagotchi Minna de Tamagotchi World;1;1;0.0;N64;1997.0;Misc;Namco Bandai Games;0.0;0.0;0.22;0.0;0.22;Tamagotchi
Ys Seven;0;1;0.0;PSP;2009.0;Role-Playing;Falcom Corporation;0.14;0.0;0.08;0.01;0.22;Ys
Whirl Tour;1;1;0.0;PS2;2002.0;Sports;Crave Entertainment;0.11;0.09;0.0;0.03;0.22;NO FRANCHISE
Whirl Tour;1;1;0.0;GC;2002.0;Sports;Vivendi Games;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Time Crisis: Crisis Zone;0;1;0.0;PS2;2004.0;Shooter;Namco Bandai Games;0.11;0.09;0.0;0.03;0.22;Time Crisis
Hatsune Miku: Project Mirai 2;0;1;0.0;3DS;2013.0;Action;Sega;0.0;0.0;0.22;0.0;0.22;Hatsune Miku: Project DIVA
Skies of Arcadia Legends;0;1;0.0;GC;2002.0;Role-Playing;Atari;0.17;0.04;0.0;0.01;0.22;NO FRANCHISE
Ragnarok DS;1;1;0.0;DS;2008.0;Role-Playing;GungHo;0.1;0.0;0.11;0.01;0.22;Ragnarok
Ford vs. Chevy;1;1;0.0;PS2;2005.0;Racing;Global Star;0.11;0.09;0.0;0.03;0.22;NO FRANCHISE
Ford vs. Chevy;1;1;0.0;XB;2005.0;Racing;Global Star;0.06;0.02;0.0;0.0;0.08;NO FRANCHISE
Hamtaro: Ham-Ham Games;0;1;0.0;GBA;2004.0;Sports;Nintendo;0.16;0.06;0.0;0.0;0.22;NO FRANCHISE
Danny Phantom: The Ultimate Enemy;0;1;0.0;GBA;2005.0;Action;THQ;0.16;0.06;0.0;0.0;0.22;Danny Phantom
MotoGP 09/10;1;1;0.0;PS3;2010.0;Racing;Capcom;0.05;0.13;0.0;0.04;0.22;NO FRANCHISE
MotoGP 09/10;1;1;0.0;X360;2010.0;Racing;Capcom;0.07;0.09;0.0;0.02;0.17;NO FRANCHISE
Rune Factory: Tides of Destiny;0;1;0.0;PS3;2011.0;Role-Playing;Marvelous Interactive;0.14;0.0;0.07;0.01;0.22;Rune Factory
Rune Factory: Tides of Destiny;0;1;0.0;Wii;2011.0;Role-Playing;Marvelous Interactive;0.14;0.0;0.06;0.01;0.21;Rune Factory
A Boy and His Blob;0;1;0.0;Wii;2009.0;Platform;Majesco Entertainment;0.19;0.02;0.0;0.02;0.22;NO FRANCHISE
Super Adventure Island;0;1;0.0;SNES;1992.0;Platform;Hudson Soft;0.0;0.0;0.22;0.0;0.22;Adventure Island
NFL Quarterback Club 97;1;1;0.0;PS;1996.0;Sports;Acclaim Entertainment;0.12;0.08;0.0;0.01;0.22;NFL Quarterback Club
Dino Stalker;0;1;0.0;PS2;2002.0;Shooter;Capcom;0.07;0.06;0.08;0.02;0.22;Dino Crisis
Mega Man Zero 3;0;1;0.0;GBA;2004.0;Platform;Capcom;0.16;0.06;0.0;0.0;0.22;Mega Man Zero
Castlevania: Lords of Shadow 2;0;1;0.0;PS3;2014.0;Action;Konami Digital Entertainment;0.03;0.13;0.02;0.04;0.22;Castlevania
Castlevania: Lords of Shadow 2;0;1;0.0;X360;2014.0;Action;Konami Digital Entertainment;0.02;0.07;0.0;0.01;0.1;Castlevania
Castlevania: Lords of Shadow 2;0;1;0.0;PC;2014.0;Action;Konami Digital Entertainment;0.01;0.03;0.0;0.0;0.04;Castlevania
Tenchu: Shadow Assassins;0;1;0.0;Wii;2008.0;Action;Ubisoft;0.16;0.01;0.03;0.02;0.22;Tenchu
Tenchu: Shadow Assassins;0;1;0.0;PSP;2009.0;Action;Ubisoft;0.03;0.03;0.05;0.01;0.12;Tenchu
Barbie Super Sports;1;1;0.0;PS;1999.0;Sports;Mattel Interactive;0.12;0.08;0.0;0.01;0.22;NO FRANCHISE
CSI: Fatal Conspiracy;0;1;0.0;Wii;2010.0;Adventure;Ubisoft;0.12;0.08;0.0;0.02;0.22;NO FRANCHISE
CSI: Fatal Conspiracy;0;1;0.0;PS3;2010.0;Adventure;Ubisoft;0.11;0.05;0.0;0.02;0.19;NO FRANCHISE
CSI: Fatal Conspiracy;0;1;0.0;X360;2010.0;Adventure;Ubisoft;0.11;0.04;0.0;0.01;0.17;NO FRANCHISE
CSI: Fatal Conspiracy;0;1;0.0;PC;2010.0;Adventure;Ubisoft;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
Dungeon Hunter Alliance;1;1;0.0;PSV;2012.0;Action;Ubisoft;0.09;0.1;0.0;0.04;0.22;NO FRANCHISE
Cursed Mountain;0;1;0.0;Wii;2009.0;Adventure;Deep Silver;0.09;0.1;0.0;0.02;0.22;NO FRANCHISE
Mega Man 64;0;1;0.0;N64;2000.0;Action;Capcom;0.14;0.03;0.05;0.0;0.22;Mega Man Legends
Tales of Graces;1;1;0.0;Wii;2009.0;Role-Playing;Namco Bandai Games;0.0;0.0;0.22;0.0;0.22;Tales
Age of Empires: Mythologies;1;1;0.0;DS;2008.0;Strategy;THQ;0.17;0.03;0.0;0.02;0.22;NO FRANCHISE
Viewtiful Joe 2;0;1;0.0;GC;2004.0;Action;Capcom;0.17;0.04;0.0;0.01;0.22;Viewtiful Joe
