Name,multiplayer_x,singleplayer_x,awarded,viewconut,likecount,commentcount,Genre__Action-Adventure,Genre__Adventure,Genre__Board+Game,Genre__Education,Genre__Fighting,Genre__MMO,Genre__Misc,Genre__Music,Genre__Party,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Genre__Visual+Novel,Meta_Critic_Score,Meta_User_Score,N_Critic_Reviews,N_User_Reviews,Platform_PC,Platform_N64,Platform_PlayStation,Platform_DC,Platform_PS2,Platform_XB,Platform_GBA,Platform_GC,Platform_NDS,Platform_X360,Platform_PSP,Platform_NWii,Platform_PS3,Platform_3DS,Platform_PSV,Platform_WiiU,Platform_PS4,Platform_XOne,Platform_NS,Platform_PS5,Platform_XS,Platform_ST,Publisher_class,Developer_class,IP_class,Sales_label_q4,Sales_label_q10
Mario Superstar Baseball,1,1,1.0,20262.0,123.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.0,8.4,38,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7
Medal of Honor: Warfighter,1,1,0.0,473240.0,3145.0,6733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.333333333333336,5.666666666666667,95,431,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,3,8
LEGO City Undercover,1,1,0.0,392197.0,3650.0,1117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,7.675000000000001,126,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,2,0,3,8
Onimusha 3: Demon Siege,0,1,0.0,34.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,8.7,53,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,7
Red Dead Revolver,1,1,0.0,367427.0,8538.0,1549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.5,8.05,103,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,8
Anno 2070,1,1,0.0,239096.0,1726.0,181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.0,7.1,33,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7
Smarty Pants,1,1,0.0,659.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.0,7.5,26,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,3,7
Dragon Quest Monsters: Joker 2,1,1,0.0,25888.0,280.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.0,7.2,33,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,7
My Word Coach,1,1,0.0,3076.0,12.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.5,7.3,15,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8
Sonic Rivals,1,1,0.0,756.0,15.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.0,7.7,25,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7
Kinect Joy Ride,1,1,0.0,140784.0,339.0,243.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.0,5.1,46,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7
Rayman Raving Rabbids,1,1,0.0,34174.0,163.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.75,7.275,91,83,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8
Tiger Woods PGA Tour 2005,1,1,0.0,2787.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.0,6.466666666666666,72,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,8
NCAA Football 2003,1,1,0.0,291.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.66666666666669,7.433333333333334,44,30,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
Frogger 2: Swampy's Revenge,1,1,0.0,469.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,8.4,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7
LEGO Indiana Jones 2: The Adventure Continues,1,1,0.0,198367.0,875.0,341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.75,7.199999999999999,92,36,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,3,9
Tiger Woods PGA Tour 09 All-Play,1,1,0.0,20325.0,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.0,8.3,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,7
Cabela's Big Game Hunter,0,1,0.0,26897.0,123.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,7.9,7,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7
UFC Undisputed 2010,1,1,0.0,653733.0,1307.0,919.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,7.0,151,28,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,3,8
The Legend of Zelda: The Minish Cap,0,1,0.0,10525.0,134.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,8.9,56,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,7
NFL Street,1,1,0.0,21985.0,121.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.66666666666667,8.6,104,30,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
Injustice: Gods Among Us,1,1,1.0,723987.0,5982.0,2338.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,7.9,100,189,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,3,8
Metroid: Other M,0,1,1.0,590696.0,3057.0,2695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,6.7,71,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,7
Twisted Metal: Black,1,1,0.0,304218.0,3803.0,1895.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.0,8.4,15,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,7
Sonic Advance 3,1,1,0.0,213.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.0,8.2,30,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,7
Colin McRae Rally 3,1,1,0.0,1131.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.0,7.449999999999999,50,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7
Final Fantasy XII: Revenant Wings,0,1,0.0,272.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0,8.9,44,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,7
Deus Ex: Human Revolution,0,1,0.0,728457.0,4725.0,1858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.33333333333333,8.4,172,1131,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,9
Dynasty Warriors 5,1,1,0.0,228654.0,2383.0,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,8.399999999999999,51,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7
WWE '13,1,1,0.0,451140.0,2985.0,1223.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.0,8.05,70,68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,8
The Sims 2,1,1,0.0,13693.0,84.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72.28571428571429,7.114285714285714,186,300,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9
Gardening Mama,1,1,0.0,7379.0,31.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,7.4,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,7
Dave Mirra Freestyle BMX 2,1,1,0.0,4854.0,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,7.975,61,20,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8
Ridge Racer 7,1,1,1.0,43303.0,257.0,44.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0,7.4,45,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,3,7
Forza Horizon 2,1,1,0.0,733966.0,7136.0,1509.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.0,8.3,85,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,3,8
MotorStorm: Pacific Rift,1,1,0.0,182811.0,1173.0,466.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0,8.1,63,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,3,7
Tom Clancy's Ghost Recon 2,1,1,0.0,57239.0,316.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64.0,5.4,84,40,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,8
Crash Bandicoot 2: N-Tranced,1,1,0.0,101.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.0,7.7,21,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,7
Yoshi's New Island,1,1,0.0,151506.0,1412.0,374.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64.0,6.2,71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,3,7
Ryse: Son of Rome,1,1,0.0,1249444.0,9796.0,2784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,6.6,104,607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,3,7
LEGO Harry Potter: Years 5-7,1,1,0.0,1086728.0,2328.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,7.42,96,41,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3,3,2,3,9
Marvel vs. Capcom 3: Fate of Two Worlds,1,1,0.0,372222.0,1656.0,2177.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,7.199999999999999,133,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,3,8
Namco Museum DS,1,1,0.0,1754.0,7.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.0,6.2,19,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,7
Grand Theft Auto: Chinatown Wars,1,1,1.0,1285934.0,3848.0,1879.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,7.800000000000001,162,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,8
Alan Wake,0,1,1.0,444959.0,8010.0,799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,8.1,130,569,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,7
Samurai Warriors,1,1,0.0,228654.0,2383.0,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,7.6,57,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,7
Crysis 2,1,1,0.0,1253985.0,6591.0,6224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.0,7.3,168,777,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,3,9
Mario & Luigi: Partners in Time,0,1,0.0,3510.0,23.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,8.5,45,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7
Lost Planet: Extreme Condition,1,1,1.0,110770.0,657.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.66666666666667,7.066666666666667,133,195,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,3,8
Doom 3,1,1,0.0,624225.0,3831.0,1557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,8.0,71,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,7
Donkey Kong Jungle Beat,1,1,0.0,28723.0,283.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,8.2,49,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,7
Max Payne 2: The Fall of Max Payne,0,1,1.0,2783.0,51.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,8.5,107,240,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,8
Command & Conquer: Red Alert 2,1,1,0.0,1478976.0,2719.0,1226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.0,8.9,29,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,7
MVP Baseball 2004,1,1,0.0,381.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.75,7.75,97,65,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
Metroid Prime 2: Echoes,1,1,1.0,78985.0,738.0,283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92.0,8.9,60,118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,7
Pokemon Ranger: Guardian Signs,1,1,0.0,22858.0,201.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.0,8.1,25,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,7
Dark Souls II,1,1,0.0,1249596.0,9618.0,2748.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.0,7.8,135,976,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,8
World of Warcraft: Wrath of the Lich King,1,0,0.0,303327.0,1142.0,567.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,7.9,47,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,7
The LEGO Movie Videogame,1,1,0.0,232320.0,2647.0,307.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.25,7.074999999999999,64,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,3,9
LEGO Battles,1,1,0.0,10907.0,107.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,8.6,29,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7
Turok: Evolution,1,1,0.0,216016.0,1143.0,346.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.75,7.375,72,27,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,8
Yu-Gi-Oh! The Sacred Cards,0,1,0.0,4116.0,17.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,7.0,10,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,7
NBA Live 07,1,1,0.0,39548.0,220.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.2,5.8,76,65,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
EA Playground,1,1,0.0,830.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.0,7.6,40,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7
Romancing SaGa 3,0,1,0.0,51560.0,1046.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.5,6.9,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,0,2,7
Rise of the Tomb Raider,1,1,1.0,1517882.0,15756.0,3333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,7.95,149,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,3,9
Yoshi's Woolly World,1,1,0.0,224069.0,1996.0,727.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,8.4,85,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,3,7
Guitar Hero: Aerosmith,1,1,0.0,82131.0,248.0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71.0,6.300000000000001,125,36,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,3,9
Champions of Norrath,1,1,0.0,143.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.0,8.2,51,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,7
Metal Gear Solid V: Ground Zeroes,0,1,0.0,856637.0,6477.0,2216.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,6.566666666666667,103,445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2,3,8
Kid Icarus: Uprising,1,1,0.0,363584.0,3056.0,1936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,8.7,75,204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,7
Silent Hill 2,0,1,0.0,42483.0,233.0,233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,9.05,45,295,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,7
Tomb Raider: Underworld,0,1,0.0,511976.0,1884.0,750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2,7.359999999999999,140,145,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,9
Castlevania: Symphony of the Night,0,1,0.0,26322.0,508.0,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.0,8.899999999999999,33,191,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,7
NBA 2K9,1,1,0.0,465654.0,1399.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.0,7.1,62,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,8
WWE '12,1,1,0.0,662063.0,3347.0,1672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,6.6,80,62,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,3,8
Rockstar Games presents Table Tennis,1,1,0.0,45672.0,228.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.5,6.6,111,37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,3,8
Tamagotchi Connection: Corner Shop,1,1,0.0,38838.0,325.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.0,7.7,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7
Football Manager 2011,1,1,0.0,12200.0,57.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,8.3,23,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,7
Final Fantasy IV,1,1,0.0,242631.0,1881.0,760.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.0,8.4,52,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,7
Hyrule Warriors,1,1,0.0,1206596.0,18452.0,1689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,8.3,81,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,2,7
Winter Sports: The Ultimate Challenge,1,1,0.0,652.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,6.8,15,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,2,7
SOCOM: U.S. Navy SEALs Confrontation,1,0,0.0,90513.0,365.0,421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.0,6.8,64,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,2,7
NBA Live 2001,1,1,0.0,400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,7.05,23,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,8
Pokemon XD: Gale of Darkness,1,1,0.0,54166.0,302.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64.0,8.2,27,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,7
RollerCoaster Tycoon 2,0,1,0.0,293674.0,2817.0,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.0,8.6,22,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,7
Lara Croft Tomb Raider: The Angel of Darkness,0,1,0.0,272.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,6.45,55,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,7
Ratchet: Deadlocked,1,1,0.0,51136.0,352.0,495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,8.8,51,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
Baldur's Gate: Dark Alliance,0,1,0.0,516563.0,6815.0,1162.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.25,7.975,81,72,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,7
Tales of Xillia,0,1,0.0,352653.0,3125.0,1255.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,8.6,65,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,7
Diddy Kong Racing DS,1,1,0.0,59054.0,260.0,88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.0,7.1,39,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,7
Assassin's Creed: Bloodlines,0,1,0.0,79498.0,577.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,7.0,38,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,7
Oddworld: Abe's Oddysee,1,1,1.0,303487.0,3711.0,492.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0,8.8,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7
Ridge Racer V,1,1,0.0,196709.0,1248.0,483.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0,7.5,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,7
WWE SmackDown vs. Raw 2009,1,1,0.0,1441448.0,2754.0,698.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,7.416666666666667,135,29,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,0,3,9
Medal of Honor: Airborne,1,1,0.0,18854.0,202.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.33333333333333,7.266666666666666,108,92,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,3,8
Donkey Kong Country 2,1,1,0.0,11379.0,223.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,8.6,22,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,7
Madden NFL 17,1,1,0.0,548876.0,4656.0,1306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.5,4.65,66,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,3,9
